,GRD_PTS_PER_UNIT,CATALOG_NBR,GPAO,ANON_INSTR_ID,TERM,HSGPA,LAST_ACT_ENGL_SCORE,LAST_ACT_MATH_SCORE,LAST_ACT_READ_SCORE,LAST_ACT_SCIRE_SCORE,LAST_ACT_COMP_SCORE,SEX,At_Risk
1254,4.0,271,3.631034483,4471,115,3.7,33.0,33.0,28.6889,29.0385,32.0,0,0
1255,2.0,271,2.263043478,3410,115,3.6,23.0,23.0,24.0,24.0,23.0,1,0
1256,2.7,271,3.324528302,4471,115,3.8,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1257,2.7,271,3.1314285710000003,2358,115,3.3,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1258,3.4,271,3.617948718,2358,115,3.3,26.0,25.0,31.0,24.0,27.0,0,0
1259,1.3,271,2.93,2358,115,3.1,21.0,25.0,31.0,25.0,26.0,0,0
1260,1.7,271,2.0559322030000002,3410,115,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1261,2.7,271,2.645454545,3410,115,3.3,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1262,4.0,271,3.60952381,2485,115,3.9,29.0,34.0,33.0,29.0,32.0,0,0
1263,3.0,271,3.7953488369999997,3410,115,3.7,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1264,2.7,271,3.3280000000000003,500,115,3.5,33.0,25.0,34.0,31.0,31.0,1,0
1265,3.0,271,3.0613636360000003,3410,115,3.9,28.0,32.0,25.0,26.0,28.0,0,0
1266,2.7,271,3.4,3898,115,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1267,3.7,271,3.52,2358,115,3.9,27.0,26.0,29.0,29.0,28.0,1,0
1268,2.0,271,2.8270270269999997,2358,115,3.5,24.0,25.0,27.0,19.0,24.0,1,0
1269,3.0,271,3.65,4471,115,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1270,2.7,271,2.961538462,3898,115,3.9,31.0,31.0,32.0,28.0,31.0,1,0
1271,0.0,271,1.990909091,500,115,4.0,31.0,34.0,35.0,29.0,32.0,1,1
1272,2.3,271,3.207407407,3898,115,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1273,4.0,271,3.71641791,500,115,3.8,32.0,24.0,31.0,28.0,29.0,1,0
1274,2.3,271,3.1571428569999997,500,115,4.0,21.0,18.0,23.0,21.0,21.0,1,0
1275,4.0,271,3.68,4471,115,3.5,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1276,4.0,271,3.5589743589999996,2358,115,4.0,36.0,34.0,35.0,32.0,35.0,0,0
1277,1.7,271,2.597222222,3410,115,4.0,34.0,31.0,31.0,26.0,31.0,1,0
1278,2.3,271,3.7327586210000003,4471,115,3.7,33.0,32.0,30.0,29.0,31.0,1,0
1279,2.4,271,3.284,2358,115,4.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1280,4.0,271,3.851162791,3410,115,0.0,35.0,32.0,28.6889,29.0385,30.0,1,0
1281,4.0,271,3.77804878,3898,115,3.3,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1282,2.0,271,3.0435897439999997,2358,115,3.8,30.0,31.0,32.0,32.0,32.0,0,0
1283,3.3,271,3.583333333,4471,115,4.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1284,2.7,271,3.616,3410,115,3.7,28.0,27.0,31.0,30.0,29.0,1,0
1286,2.0,271,3.130882353,2358,115,3.1,24.0,18.0,28.0,23.0,23.0,1,0
1288,4.0,271,3.703448276,2358,115,2.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1289,0.0,271,1.94,3410,115,3.1,31.0,25.0,36.0,31.0,31.0,0,1
1290,4.0,271,3.961818182,4471,115,3.9,36.0,34.0,35.0,36.0,36.0,0,0
1291,2.0,271,2.447058824,2358,115,4.0,35.0,33.0,32.0,33.0,33.0,0,0
1292,2.3,271,3.213953488,2485,115,3.9,31.0,31.0,31.0,31.0,31.0,1,0
1293,1.7,271,2.736363636,2485,115,3.9,35.0,35.0,27.0,35.0,33.0,1,0
1294,2.3,271,3.0470588239999996,2358,115,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1295,1.7,271,3.2339285710000003,3898,115,3.9,26.0,26.0,21.0,22.0,24.0,0,0
1296,2.7,271,3.645454545,3898,115,4.0,32.0,33.0,27.0,33.0,32.0,0,0
1297,0.0,271,2.24893617,3898,115,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,1
1298,3.3,271,2.965853659,2358,115,3.6,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1303,2.4,271,3.180487805,3909,118,3.7,31.0,23.0,28.6889,29.0385,23.0,1,0
1304,4.0,271,3.781818182,3660,118,3.9,34.0,28.0,35.0,29.0,31.0,1,0
1305,2.7,271,3.957142857,2204,118,3.6,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1306,3.0,271,4.056,2120,118,4.0,30.0,34.0,26.0,29.0,30.0,0,0
1307,4.0,271,3.5090909089999998,2754,118,3.6,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1308,4.0,271,3.790625,3660,118,3.7,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1309,3.0,271,3.514705882,3660,118,4.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1310,1.7,271,2.946341463,2204,118,3.4,32.0,35.0,33.0,31.0,33.0,1,0
1311,0.0,271,3.293103448,2204,118,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,1
1312,4.0,271,4.0,3660,118,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1313,4.0,271,3.683018868,834,118,3.4,29.0,22.0,25.0,24.0,25.0,1,0
1314,0.0,271,2.9142857139999996,3727,118,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,1
1315,3.3,271,3.834782609,506,118,0.0,35.0,30.0,35.0,35.0,34.0,0,0
1316,2.7,271,3.4375,3727,118,3.3,26.0,30.0,21.0,26.0,26.0,1,0
1319,2.7,271,2.767346939,834,118,3.97,35.0,26.0,33.0,23.0,30.0,1,0
1320,4.0,271,4.137931034,4582,118,3.2,32.0,31.0,30.0,36.0,32.0,0,0
1321,3.3,271,3.08,3717,118,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1322,4.0,271,4.095,4699,118,0.0,25.0,22.0,20.0,22.0,23.0,0,0
1323,1.7,271,1.92972973,834,118,4.0,24.0,26.0,20.0,24.0,24.0,0,0
1324,3.3,271,3.8080000000000003,95,118,3.6,35.0,29.0,28.6889,29.0385,32.0,0,0
1325,2.3,271,3.282608696,2754,118,4.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1326,2.7,271,2.9205128210000004,3727,118,3.7,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1327,2.7,271,3.3456521739999996,2204,118,4.0,36.0,36.0,36.0,35.0,36.0,0,0
1328,2.0,271,2.707692308,4031,118,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1329,1.7,271,3.158536585,4699,118,3.2,29.0,26.0,28.6889,29.0385,29.0,1,0
1330,1.7,271,3.0594594589999997,4699,118,3.6,27.0,30.0,33.0,34.0,31.0,0,0
1331,3.0,271,3.262162162,4605,118,3.7,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1332,3.0,271,3.4767441860000003,95,118,3.9,32.0,29.0,27.0,25.0,29.0,1,0
1333,1.7,271,2.826666667,3727,118,3.7,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1334,4.0,271,4.1743589739999996,834,118,3.9,31.0,29.0,32.0,25.0,29.0,1,0
1335,0.0,271,3.27,4582,118,4.0,32.0,27.0,28.0,26.0,28.0,1,1
1336,2.0,271,3.209090909,3717,118,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1337,0.0,271,3.171794872,3717,118,3.3,30.0,34.0,28.6889,29.0385,32.0,0,1
1338,3.0,271,4.0,4699,118,3.2,34.0,28.0,27.0,29.0,30.0,1,0
1339,2.7,271,3.205263158,506,118,4.0,19.0,20.0,13.0,21.0,18.0,1,0
1340,2.7,271,3.378571429,4605,118,3.7,25.0,34.0,28.6889,29.0385,31.0,0,0
1341,3.0,271,3.365517241,3909,118,3.9,32.0,33.0,32.0,30.0,32.0,1,0
1342,3.0,271,3.395744681,2754,118,0.0,31.0,30.0,29.0,26.0,29.0,0,0
1343,2.7,271,3.7739130430000003,95,118,3.6,25.0,24.0,27.0,26.0,25.0,1,0
1344,1.0,271,3.4666666669999997,2120,118,3.4,28.1823,29.0385,28.6889,29.0385,28.7863,0,1
1345,0.0,271,3.2210526319999997,834,118,0.0,30.0,26.0,31.0,23.0,28.0,1,1
1346,2.7,271,3.765217391,506,118,3.7,25.0,21.0,28.0,24.0,24.0,1,0
1347,2.7,271,3.195238095,4582,118,4.0,33.0,34.0,36.0,36.0,35.0,0,0
1348,3.0,271,3.707317073,4605,118,4.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1349,2.7,271,2.9071428569999997,3660,118,3.8,33.0,35.0,28.0,30.0,32.0,0,0
1350,3.7,271,3.72,834,118,3.8,23.0,19.0,20.0,19.0,21.0,1,0
1351,0.0,271,3.43,506,118,3.7,28.1823,29.0385,28.6889,29.0385,28.7863,1,1
1352,1.0,271,3.275471698,834,118,3.3,28.1823,29.0385,28.6889,29.0385,28.7863,1,1
1353,2.7,271,3.4517241380000003,2754,118,0.0,33.0,35.0,29.0,35.0,33.0,0,0
1354,2.7,271,3.248,4699,118,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1355,3.0,271,3.886046512,4582,118,3.7,25.0,22.0,29.0,25.0,26.0,0,0
1356,2.7,271,3.461904762,4605,118,3.5,36.0,29.0,36.0,29.0,32.0,0,0
1358,4.0,271,4.042105263,95,118,4.0,31.0,29.0,29.0,32.0,30.0,1,0
1359,4.0,271,3.7528089889999996,4582,118,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1360,3.4,271,3.7157894739999997,4699,118,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1361,3.7,271,3.925,4605,118,3.7,25.0,30.0,26.0,28.0,28.0,0,0
1362,2.7,271,3.231578947,4699,118,3.1,20.0,28.0,24.0,22.0,24.0,0,0
1363,2.7,271,3.104347826,4031,118,3.8,27.0,28.0,29.0,28.0,28.0,1,0
1364,4.0,271,4.08,4605,118,3.6,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1365,2.0,271,3.786046512,4582,118,3.9,35.0,27.0,24.0,25.0,28.0,1,0
1367,2.3,271,3.0,2204,118,3.9,31.0,28.0,27.0,29.0,29.0,1,0
1368,3.0,271,3.3688524589999997,4605,118,2.9,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1369,3.3,271,3.592,3909,118,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1370,4.0,271,3.9666666669999997,2120,118,0.0,29.0,27.0,26.0,25.0,27.0,1,0
1371,2.7,271,3.2365853660000004,834,118,4.0,30.0,32.0,31.0,32.0,32.0,1,0
1372,3.3,271,3.558139535,95,118,3.9,29.0,27.0,30.0,26.0,28.0,1,0
1373,0.0,271,3.0023809519999998,2120,118,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,1
1374,2.7,271,3.776190476,95,118,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1375,2.4,271,2.790909091,2754,118,3.7,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1376,2.7,271,3.48,4031,118,2.6,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1377,2.7,271,3.518181818,3660,118,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1378,2.7,271,3.582142857,4582,118,3.8,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1379,0.0,271,3.085,4031,118,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,1,1
1380,3.0,271,3.564285714,2120,118,3.9,30.0,27.0,28.6889,29.0385,34.0,0,0
1381,1.0,271,2.728787879,3727,118,3.7,28.1823,29.0385,28.6889,29.0385,28.7863,0,1
1382,4.0,271,3.55625,4699,118,3.2,33.0,18.0,26.0,21.0,24.0,0,0
1383,2.0,271,3.4651162789999996,4582,118,3.8,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1384,0.0,271,2.886046512,2204,118,4.0,31.0,28.0,33.0,29.0,30.0,1,1
1385,2.3,271,3.5355555560000003,4699,118,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1386,4.0,271,4.06,4605,118,4.0,34.0,29.0,28.6889,29.0385,32.0,1,0
1387,2.7,271,3.09,3727,118,3.7,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1388,4.0,271,3.858139535,3660,118,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1389,2.0,271,3.1840909089999996,506,118,3.6,27.0,34.0,29.0,26.0,29.0,0,0
1390,4.0,271,3.4186046510000003,4605,118,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1391,2.0,271,2.8132075469999998,3717,118,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1392,2.7,271,3.5857142860000004,2120,118,3.9,36.0,35.0,34.0,29.0,34.0,0,0
1393,4.0,271,3.552380952,4605,118,4.0,34.0,27.0,28.6889,29.0385,31.0,1,0
1394,1.7,271,3.5725,3909,118,3.8,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1395,1.7,271,2.9511111110000003,2204,118,0.0,32.0,28.0,31.0,33.0,31.0,1,0
1396,2.4,271,3.266666667,4031,118,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1397,3.0,271,3.72195122,2754,118,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1398,3.3,271,4.0,3660,118,0.0,35.0,30.0,35.0,28.0,32.0,1,0
1399,4.0,271,3.9181818180000003,4582,118,3.2,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1400,1.7,271,2.4666666669999997,4605,118,3.7,33.0,31.0,32.0,31.0,32.0,1,0
1401,4.0,271,4.0,2754,118,3.1,34.0,30.0,28.6889,29.0385,35.0,1,0
1402,3.3,271,3.571428571,2204,118,3.3,21.0,22.0,27.0,31.0,25.0,0,0
1403,0.0,271,2.8711111110000003,3717,118,3.7,34.0,25.0,33.0,28.0,30.0,1,1
1404,1.7,271,2.665151515,3727,118,3.6,28.0,24.0,34.0,27.0,29.0,1,0
1405,3.3,271,3.7680000000000002,2754,118,3.6,24.0,21.0,18.0,19.0,21.0,1,0
1406,2.0,271,3.734146341,3909,118,3.5,31.0,35.0,31.0,31.0,32.0,1,0
1407,3.3,271,3.33,834,118,3.8,22.0,28.0,27.0,25.0,26.0,0,0
1408,2.3,271,3.405,4699,118,3.6,28.0,33.0,29.0,31.0,30.0,0,0
1409,3.0,271,3.596774194,3717,118,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1410,3.3,271,3.611764706,3909,118,3.9,31.0,34.0,30.0,28.0,31.0,1,0
1411,0.0,271,3.1686274510000003,4031,118,3.7,28.1823,29.0385,28.6889,29.0385,28.7863,1,1
1412,4.0,271,4.0,4605,118,4.0,35.0,31.0,30.0,26.0,31.0,1,0
1413,2.0,271,3.435714286,506,118,4.0,35.0,32.0,34.0,34.0,34.0,1,0
1414,4.0,271,4.114285714,3717,118,4.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1415,4.0,271,3.984,3909,118,2.4,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1416,2.3,271,3.145714286,2754,118,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1417,3.0,271,3.928,4699,118,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1418,2.7,271,3.644444444,3660,118,3.9,21.0,24.0,18.0,19.0,21.0,1,0
1419,3.4,271,3.6511627910000004,4699,118,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1420,4.0,271,3.674468085,2120,118,4.0,24.0,28.0,25.0,26.0,26.0,0,0
1421,2.0,271,3.041025641,834,118,0.0,29.0,28.0,34.0,34.0,31.0,0,0
1422,4.0,271,3.723809524,506,118,3.7,24.0,29.0,28.0,30.0,28.0,0,0
1423,3.0,271,3.893333333,2120,118,3.9,28.0,24.0,30.0,26.0,27.0,1,0
1424,3.7,271,3.3526315789999996,834,118,4.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1425,4.0,271,3.85,2754,118,3.83,26.0,25.0,28.0,27.0,27.0,0,0
1426,2.3,271,3.1439999999999997,3660,118,3.5,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1427,3.0,271,3.904,2204,118,3.6,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1428,1.7,271,3.2941176469999998,3727,118,3.5,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1429,1.7,271,2.984,4699,118,3.7,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1430,4.0,271,4.171428571,3717,118,4.0,33.0,34.0,34.0,34.0,34.0,1,0
1431,2.3,271,3.616,2204,118,3.9,29.0,32.0,29.0,29.0,30.0,0,0
1432,1.7,271,2.9666666669999997,2754,118,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1433,0.0,271,3.048,3909,118,0.0,30.0,34.0,28.6889,29.0385,32.0,1,1
1434,4.0,271,3.658536585,4699,118,4.0,33.0,34.0,32.0,30.0,32.0,0,0
1435,0.0,271,3.9707317069999997,4031,118,0.0,32.0,35.0,28.6889,29.0385,32.0,1,1
1436,3.0,271,3.3372093019999998,3717,118,4.0,28.0,30.0,28.6889,29.0385,28.0,0,0
1437,2.7,271,3.2847826089999996,3727,118,3.6,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1438,3.4,271,3.784,834,118,3.5,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1439,2.0,271,2.713333333,3727,118,0.0,29.0,33.0,30.0,27.0,30.0,0,0
1440,3.4,271,3.170731707,2754,118,4.0,28.0,27.0,30.0,25.0,27.0,1,0
1441,2.3,271,3.3870967739999998,2120,118,3.9,32.0,35.0,32.0,30.0,33.0,0,0
1442,2.3,271,3.736,2204,118,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1443,0.0,271,2.66,95,118,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,1
1444,2.4,271,3.0625,4031,118,3.4,22.0,23.0,28.6889,29.0385,25.0,0,0
1445,1.0,271,3.111363636,95,118,4.0,34.0,35.0,33.0,31.0,33.0,0,1
1446,4.0,271,3.858139535,4605,118,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1447,3.0,271,3.5815789469999997,4031,118,3.1,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1448,4.0,271,3.5,4582,118,3.4,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1449,3.7,271,3.435714286,2120,118,3.8,34.0,32.0,34.0,31.0,33.0,0,0
1450,2.0,271,3.5069767439999997,3717,118,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1451,2.3,271,3.433333333,4031,118,3.5,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1452,3.4,271,3.8526315789999996,4699,118,3.3,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1453,3.3,271,3.739130435,3717,118,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1454,4.0,271,3.891891892,3909,118,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1456,2.4,271,3.4960000000000004,4031,118,3.9,30.0,34.0,33.0,34.0,33.0,0,0
1457,2.0,271,3.1839999999999997,2754,118,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1458,4.0,271,4.191304348,2120,118,3.8,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1459,2.7,271,3.12,4582,118,0.0,26.0,25.0,28.6889,29.0385,26.0,1,0
1460,4.0,271,3.9384615380000003,2754,118,3.8,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1461,4.0,271,3.5826086960000003,506,118,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1462,3.3,271,3.1826086960000004,3717,118,3.9,28.0,34.0,28.6889,29.0385,28.0,1,0
1463,2.7,271,3.528205128,4605,118,0.0,33.0,26.0,28.0,23.0,28.0,1,0
1464,2.7,271,3.9360000000000004,4031,118,3.9,34.0,35.0,24.0,34.0,32.0,0,0
1465,2.3,271,3.1,4031,118,3.9,30.0,28.0,32.0,28.0,30.0,0,0
1466,0.0,271,3.297222222,2754,118,3.5,35.0,24.0,36.0,23.0,29.0,0,1
1467,4.0,271,3.925,4605,118,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1468,2.0,271,3.5333333330000003,3727,118,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1469,1.7,271,3.074074074,3727,118,4.0,35.0,31.0,33.0,35.0,34.0,0,0
1470,2.3,271,3.236111111,2754,118,4.0,31.0,34.0,31.0,28.0,31.0,0,0
1471,2.7,271,3.5214285710000004,2204,118,3.1,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1472,4.0,271,3.8434782610000005,2754,118,4.0,31.0,26.0,34.0,24.0,29.0,1,0
1473,3.3,271,3.748837209,4582,118,3.7,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1474,3.3,271,3.376190476,2754,118,3.6,28.0,31.0,28.6889,29.0385,31.0,0,0
1475,3.3,271,3.370731707,4699,118,3.1,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1476,2.0,271,3.545614035,834,118,3.8,32.0,33.0,31.0,27.0,31.0,1,0
1477,0.0,271,2.9,4582,118,4.0,34.0,34.0,31.0,30.0,32.0,0,1
1478,3.0,271,3.773333333,3727,118,3.5,28.0,35.0,32.0,34.0,32.0,0,0
1479,3.0,271,3.690322581,4582,118,3.5,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1480,3.0,271,3.874444444,4582,118,3.9,26.0,21.0,27.0,27.0,26.0,1,0
1481,0.0,271,2.973913043,3660,118,3.9,26.0,33.0,29.0,24.0,28.0,0,1
1482,2.3,271,3.831707317,95,118,4.0,35.0,25.0,33.0,22.0,29.0,1,0
1483,2.7,271,3.5588235289999997,2120,118,4.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1484,3.3,271,3.7853658539999997,2204,118,3.5,31.0,27.0,29.0,26.0,28.0,0,0
1485,0.0,271,2.7,506,118,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,1
1486,2.3,271,3.206896552,3717,118,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1487,1.7,271,2.750746269,4699,118,3.9,30.0,33.0,27.0,29.0,30.0,0,0
1488,1.7,271,4.325,4582,118,0.0,23.0,29.0,28.6889,29.0385,28.0,0,0
1489,3.7,271,3.4960000000000004,2120,118,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1490,4.0,271,3.984,4699,118,4.0,27.0,31.0,32.0,29.0,30.0,0,0
1491,4.0,271,4.085714286,4582,118,3.9,28.0,33.0,25.0,24.0,27.0,0,0
1492,2.3,271,3.2285714289999996,4031,118,3.6,33.0,26.0,28.6889,29.0385,32.0,1,0
1493,0.0,271,2.7058823530000002,3727,118,3.17,22.0,23.0,22.0,21.0,22.0,0,1
1494,2.3,271,3.4128205130000002,3727,118,3.1,23.0,24.0,19.0,27.0,24.0,0,0
1495,4.0,271,3.346341463,2204,118,2.8,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1496,2.0,271,3.5069767439999997,4605,118,3.6,32.0,31.0,30.0,29.0,30.0,1,0
1497,0.0,271,2.864615385,2204,118,3.7,28.0,31.0,22.0,26.0,27.0,0,1
1498,1.0,271,2.460465116,95,118,3.5,35.0,31.0,31.0,31.0,32.0,1,1
1499,2.0,271,3.5857142860000004,3909,118,3.6,20.0,16.0,21.0,20.0,20.0,0,0
1500,1.7,271,2.6,4031,118,3.9,34.0,31.0,35.0,32.0,33.0,0,0
1501,4.0,271,3.61,2754,118,3.3,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1502,4.0,271,3.8475,4031,118,3.5,30.0,18.0,33.0,27.0,27.0,0,0
1503,3.3,271,3.52125,2204,118,4.0,31.0,32.0,28.0,31.0,31.0,1,0
1504,3.0,271,3.8023255810000003,3909,118,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1505,3.0,271,3.325531915,4699,118,4.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1506,4.0,271,3.9043478260000004,3660,118,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1507,4.0,271,3.955,4699,118,3.9,30.0,34.0,27.0,30.0,31.0,1,0
1508,2.7,271,3.1525,4699,118,3.3,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1509,1.0,271,3.113953488,3727,118,4.0,25.0,24.0,21.0,22.0,23.0,0,1
1510,2.7,271,3.354545455,834,118,3.8,26.0,28.0,35.0,28.0,30.0,0,0
1511,0.0,271,3.5069767439999997,3660,118,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,1
1512,3.0,271,3.733333333,3727,118,0.0,23.0,25.0,23.0,22.0,23.0,0,0
1513,1.7,271,3.394736842,3909,118,0.0,33.0,30.0,28.6889,29.0385,27.0,0,0
1514,2.7,271,2.865686275,3717,118,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,1,0
1515,3.3,271,3.5,506,118,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1516,2.3,271,2.8,4699,118,3.9,30.0,25.0,32.0,25.0,28.0,1,0
1517,4.0,271,4.104761905,3909,118,3.3,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1518,4.0,271,4.128,4605,118,4.0,29.0,35.0,28.0,30.0,30.0,0,0
1519,4.0,271,3.9844827589999996,2204,118,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1520,4.0,271,3.0946428569999997,4031,118,3.8,30.0,30.0,29.0,24.0,28.0,1,0
1521,3.3,271,3.329268293,95,118,0.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1522,2.7,271,3.1777777780000003,2120,118,3.6,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1523,3.0,271,3.2270270269999997,4699,118,0.0,35.0,33.0,33.0,29.0,33.0,0,0
1524,2.7,271,3.672727273,506,118,4.0,31.0,33.0,31.0,29.0,31.0,1,0
1525,0.0,271,3.0871794869999998,3660,118,3.8,28.1823,29.0385,28.6889,29.0385,28.7863,0,1
1526,3.0,271,3.426086957,3727,118,3.3,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1527,0.0,271,3.241176471,95,118,3.9,27.0,35.0,28.6889,29.0385,31.0,0,1
1528,4.0,271,4.16,3909,118,4.0,30.0,34.0,31.0,31.0,31.0,1,0
1529,4.0,271,4.082758621,506,118,3.5,16.0,21.0,15.0,16.0,17.0,1,0
1530,3.7,271,3.1894736839999998,2204,118,3.67,35.0,33.0,34.0,26.0,32.0,1,0
1531,4.0,271,3.867889908,4605,118,3.81,31.0,29.0,33.0,31.0,31.0,0,0
1532,4.0,271,3.9657142860000003,3660,118,3.9,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1533,3.0,271,3.6375,4582,118,4.0,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
1534,3.4,271,3.8551724139999997,2204,118,4.0,29.0,25.0,29.0,26.0,28.0,0,0
1535,3.0,271,3.365853659,3909,118,3.9,27.0,27.0,27.0,28.0,27.0,1,0
1536,4.0,271,4.060869565,2120,118,4.0,35.0,27.0,31.0,32.0,31.0,1,0
1537,2.3,271,3.5023809519999998,3909,118,3.1593,28.1823,29.0385,28.6889,29.0385,28.7863,0,0
