,alcohol,density,chlorides,total sulfur dioxide,citric acid,residual sugar,quality
1761,13.0,0.9925,0.027999999999999997,142.0,0.36,8.2,1
1762,9.3,0.9974799999999999,0.049,205.0,0.28,10.4,0
1763,11.6,0.98998,0.042,102.0,0.28,2.4,1
1764,11.1,0.9948,0.037000000000000005,76.0,0.37,9.1,0
1765,9.3,0.99424,0.054000000000000006,97.0,0.12,4.8,0
1766,11.4,0.9914,0.044000000000000004,146.0,0.36,2.1,1
1767,9.2,1.0005,0.051,243.0,0.74,17.85,0
1768,11.5,0.99244,0.027999999999999997,93.0,0.37,1.2,0
1769,10.0,0.9922,0.04,145.0,0.09,1.4,0
1770,11.7,0.99155,0.038,114.0,0.31,2.8,1
1771,10.4,0.99454,0.046,176.0,0.54,7.0,0
1772,9.2,0.9929,0.048,98.0,0.49,1.1,0
1773,11.5,0.99274,0.034,111.0,0.23,10.6,1
1774,11.0,0.9908,0.031,114.0,0.18,1.2,1
1775,9.75,0.9939100000000001,0.069,182.0,0.47,6.3,0
1776,10.6,0.9962,0.04,142.0,0.2,15.6,0
1777,9.3,0.99372,0.053,92.0,0.28,2.7,0
1778,9.9,0.9934,0.045,214.0,0.34,2.3,1
1779,9.2,0.9962700000000001,0.052000000000000005,168.0,0.34,8.3,0
1780,12.3,0.99146,0.028999999999999998,105.0,0.32,8.7,1
1781,9.3,0.9979,0.05,122.0,0.41,8.2,0
1782,9.4,0.9962,0.054000000000000006,162.0,0.32,9.6,0
1783,9.4,0.9954,0.054000000000000006,181.0,0.26,8.1,0
1784,9.4,0.99595,0.045,190.0,0.21,7.2,0
1785,9.1,0.99869,0.054000000000000006,181.0,0.45,14.3,0
1786,11.3,0.99159,0.025,107.0,0.29,2.8,1
1787,12.6,0.9887100000000001,0.036000000000000004,113.0,0.42,1.1,1
1788,10.5,0.99455,0.043,157.0,0.31,5.3,0
1789,9.2,0.99324,0.16699999999999998,120.0,0.72,1.6,0
1790,9.0,0.9966,0.040999999999999995,180.0,0.58,7.9,0
1791,10.6,0.9948600000000001,0.055999999999999994,187.0,0.27,10.1,0
1792,9.8,0.9928,0.048,153.0,0.5,2.2,0
1793,9.2,0.9982,0.038,116.0,0.48,13.5,0
1794,9.2,0.99582,0.099,202.0,0.73,7.2,0
1795,10.15,0.99365,0.034,114.0,0.34,6.1,1
1796,9.1,0.9975,0.051,126.0,0.18,11.8,0
1797,9.7,0.9952,0.059000000000000004,131.0,0.31,6.85,0
1798,9.3,0.99605,0.046,224.0,0.2,8.7,0
1799,9.3,0.9972,0.051,148.0,0.26,13.1,0
1800,9.3,0.9953,0.048,222.0,0.49,6.8,0
1801,8.7,1.00044,0.085,111.0,0.25,18.8,0
1802,9.3,0.9943,0.054000000000000006,117.0,0.24,1.6,0
1803,9.8,0.9944200000000001,0.04,145.0,0.2,7.3,0
1804,8.7,0.9975,0.043,142.0,0.56,11.2,0
1805,10.0,0.9936200000000001,0.048,70.0,0.01,6.1,0
1806,11.4,0.9917,0.048,138.0,0.37,2.5,1
1807,9.5,0.99782,0.168,184.0,0.4,10.1,0
1808,9.5,0.9924,0.06,120.0,0.57,1.0,0
1809,9.2,0.996,0.042,117.0,0.13,7.8,0
1810,10.1,0.9952,0.035,140.0,0.28,8.5,1
1811,11.0,0.9939,0.036000000000000004,164.0,0.36,7.0,0
1812,10.3,0.9965200000000001,0.055,218.0,0.39,7.5,0
1813,12.4,0.98964,0.036000000000000004,125.0,0.37,1.3,1
1814,11.2,0.9940200000000001,0.03,82.0,0.26,11.0,0
1815,9.5,0.9990700000000001,0.049,210.0,0.26,15.6,0
1816,11.0,0.9924,0.09300000000000001,161.0,0.26,1.7,0
1817,9.2,0.9964,0.044000000000000004,172.0,0.19,8.0,0
1818,9.1,0.99741,0.044000000000000004,214.0,0.1,13.0,0
1819,10.8,0.9922,0.04,132.0,0.32,1.4,1
1820,13.0,0.9895200000000001,0.045,129.0,0.26,2.7,1
1821,10.8,0.9958,0.035,131.0,0.49,11.7,0
1822,9.8,0.9928,0.046,60.0,0.24,1.6,0
1823,10.0,0.9968,0.048,212.0,0.49,11.8,1
1824,10.3,0.99334,0.032,120.0,0.25,5.6,1
1825,9.0,0.9932,0.051,197.0,0.42,1.1,0
1826,11.2,0.9916799999999999,0.048,150.0,0.41,1.1,0
1827,12.4,0.99129,0.039,96.0,0.27,5.2,1
1828,10.0,0.9922799999999999,0.027999999999999997,111.0,0.18,1.5,0
1829,11.6,0.9921,0.034,152.0,0.28,6.3,1
1830,9.1,0.9957,0.045,182.0,0.44,7.4,0
1831,10.9,0.99074,0.037000000000000005,83.0,0.28,1.4,1
1832,11.7,0.9939,0.036000000000000004,77.0,0.42,5.1,0
1833,12.0,0.9921399999999999,0.032,121.0,0.4,6.3,1
1834,9.6,0.9975,0.046,205.0,0.26,13.2,0
1835,9.4,0.99475,0.052000000000000005,128.0,0.14,4.8,0
1836,9.1,0.9968,0.049,150.0,0.34,9.2,0
1837,9.1,0.99482,0.054000000000000006,147.0,0.4,3.3,0
1838,12.2,0.9911,0.037000000000000005,165.0,0.41,1.8,1
1839,10.9,0.9937,0.044000000000000004,135.0,0.4,1.5,0
1840,9.2,0.9993,0.301,220.0,0.38,12.1,0
1841,9.1,0.99869,0.054000000000000006,181.0,0.45,14.3,0
1842,12.9,0.98892,0.03,142.0,0.31,2.0,1
1843,9.4,0.9964200000000001,0.037000000000000005,157.0,0.15,10.0,0
1844,9.7,0.9944,0.044000000000000004,147.0,0.07,7.0,0
1845,8.9,0.9961,0.052000000000000005,214.0,0.24,7.8,0
1846,12.0,0.98961,0.04,84.0,0.35,1.8,1
1847,9.5,0.9952700000000001,0.055999999999999994,191.0,0.35,7.7,0
1848,11.5,0.9934,0.043,152.0,0.38,8.0,1
1849,9.4,0.9932,0.049,125.0,0.24,1.2,0
1850,10.1,0.993,0.024,91.0,0.31,1.0,0
1851,13.7,0.98906,0.024,94.0,0.32,4.5,1
1852,9.8,0.99218,0.03,68.0,0.27,0.7,0
1853,10.6,0.9951,0.043,153.0,0.3,6.7,0
1854,9.5,0.9972,0.044000000000000004,137.0,0.24,13.3,0
1855,9.4,0.9956200000000001,0.044000000000000004,196.0,0.42,8.2,0
1856,9.4,0.9938,0.061,117.0,0.49,1.2,0
1857,10.0,0.9941,0.051,96.0,0.37,1.3,0
1858,9.5,0.9940399999999999,0.053,72.0,0.33,2.5,0
1859,9.0,0.99872,0.063,173.0,0.47,15.6,0
1860,8.7,0.9978,0.045,133.0,0.68,10.9,0
1861,9.4,0.9944,0.069,162.0,0.31,1.8,0
1862,10.1,0.9958,0.059000000000000004,112.0,0.49,2.0,0
1863,12.7,0.9885299999999999,0.036000000000000004,74.0,0.37,1.2,1
1864,9.2,0.9967,0.042,140.0,0.35,10.3,0
1865,12.2,0.9918,0.046,102.0,0.28,4.5,1
1866,12.0,0.9899700000000001,0.046,103.0,0.28,1.9,0
1867,12.9,0.9892,0.022000000000000002,82.0,0.31,1.5,1
1868,10.1,0.9932,0.028999999999999998,64.0,0.29,1.3,0
1869,9.5,0.9955799999999999,0.031,170.0,0.2,7.6,0
1870,9.5,0.9965,0.028999999999999998,227.0,0.51,11.0,0
1871,11.1,0.9910399999999999,0.032,78.0,0.28,0.8,0
1872,10.9,0.9938,0.037000000000000005,126.0,0.47,1.1,0
1873,12.6,0.9891399999999999,0.013999999999999999,104.0,0.27,1.7,1
1874,10.1,0.99344,0.076,145.0,0.27,1.5,0
1875,9.8,0.995,0.067,150.0,0.35,5.0,0
1876,10.8,0.9929600000000001,0.038,144.0,0.29,1.5,0
1877,10.6,0.9962799999999999,0.047,87.0,0.43,7.0,0
1878,9.0,0.9986,0.055,205.0,0.28,14.4,1
1879,9.4,0.9937299999999999,0.042,133.0,0.21,5.0,0
1880,10.96666667,0.9937,0.048,149.0,0.41,10.8,1
1881,10.5,0.993,0.042,105.0,0.49,3.8,0
1882,11.5,0.99134,0.049,117.0,0.33,1.2,0
1883,9.4,0.9956,0.057,144.0,0.32,4.6,1
1884,12.5,0.9914,0.038,98.0,0.36,5.7,1
1885,12.1,0.9897600000000001,0.03,121.0,0.36,1.5,1
1886,9.1,0.9942,0.19699999999999998,183.0,0.44,3.6,0
1887,11.4,0.9905299999999999,0.035,79.0,0.31,1.7,1
1888,10.3,0.9970899999999999,0.047,151.0,0.46,14.7,0
1889,11.0,0.9944200000000001,0.021,156.0,0.27,8.8,1
1890,12.8,0.9891200000000001,0.033,142.0,0.3,1.9,1
1891,9.4,0.9953,0.055,127.0,0.19,4.9,0
1892,12.9,0.9890000000000001,0.038,166.0,0.29,1.95,1
1893,9.2,0.9984,0.046,221.0,0.49,11.3,0
1894,9.2,0.9985799999999999,0.06,190.0,0.22,6.2,0
1895,10.13333333,0.9936200000000001,0.036000000000000004,111.0,0.33,6.0,1
1896,10.4,0.9942,0.039,118.0,0.3,7.9,0
1897,10.3,0.9949,0.038,116.0,0.35,2.1,1
1898,9.6,0.993,0.086,130.0,0.19,3.5,0
1899,11.4,0.9902200000000001,0.025,103.0,0.37,1.65,0
1900,9.2,0.9990399999999999,0.05,139.0,0.22,18.15,0
1901,12.3,0.992,0.037000000000000005,101.0,0.36,5.0,1
1902,10.9,0.9929,0.044000000000000004,102.0,0.24,1.2,0
1903,10.2,0.9934,0.049,141.0,0.35,1.5,1
1904,11.5,0.9908399999999999,0.034,138.0,0.31,1.2,1
1905,9.2,0.99587,0.048,207.0,0.26,7.2,0
1906,10.0,0.992,0.04,168.0,0.12,1.3,0
1907,12.1,0.9909,0.033,158.0,0.3,2.1,1
1908,9.0,0.9964,0.045,153.0,0.43,7.8,1
1909,10.5,0.99665,0.059000000000000004,135.0,0.28,16.55,0
1910,9.4,0.9953,0.12300000000000001,116.0,0.24,6.6,0
1911,10.5,0.9918399999999999,0.046,131.0,0.19,1.4,0
1912,10.9,0.9920200000000001,0.044000000000000004,197.0,0.0,1.3,0
1913,11.1,0.99059,0.039,122.0,0.45,1.4,1
1914,10.2,0.9944,0.036000000000000004,95.0,0.4,8.2,0
1915,9.8,0.9943799999999999,0.087,177.0,0.37,1.6,0
1916,12.6,0.9908399999999999,0.043,125.0,0.33,2.3,1
1917,10.7,0.9918399999999999,0.037000000000000005,156.0,0.13,1.3,0
1918,9.1,0.9936,0.051,89.0,0.27,1.2,0
1919,9.2,0.9956,0.054000000000000006,111.0,0.25,4.3,0
1920,10.1,0.9938,0.04,169.0,0.49,1.7,0
1921,11.5,0.9945799999999999,0.032,148.0,0.35,4.6,1
1922,9.3,0.9929,0.048,138.0,0.49,1.1,0
1923,8.9,0.9958,0.046,180.0,0.15,8.1,0
1924,9.5,0.9958,0.045,176.0,0.19,7.7,0
1925,10.3,0.995,0.042,137.0,0.39,4.7,1
1926,12.2,0.99324,0.037000000000000005,112.0,0.21,10.2,1
1927,8.9,0.9974,0.033,230.0,0.43,12.6,0
1928,10.4,0.9930399999999999,0.039,140.0,0.24,1.6,1
1929,10.3,0.99474,0.054000000000000006,183.0,0.35,5.5,0
1930,10.0,0.9924299999999999,0.039,108.0,0.23,2.9,0
1931,11.2,0.9911,0.032,130.0,0.32,1.7,1
1932,11.0,0.9939,0.036000000000000004,164.0,0.36,7.0,0
1933,11.2,0.9913200000000001,0.033,82.0,0.29,2.3,1
1934,10.2,0.9990000000000001,0.051,173.0,0.31,17.7,0
1935,10.9,0.9928,0.024,116.0,0.39,3.6,0
1936,12.0,0.992,0.042,99.0,0.29,5.85,1
1937,9.2,0.9989,0.034,116.0,0.22,17.8,0
1938,12.2,0.9935,0.034,98.0,0.33,7.7,1
1939,12.5,0.99008,0.013999999999999999,89.0,0.32,2.4,1
1940,9.1,0.99675,0.034,133.0,0.22,8.9,0
1941,10.6,0.9943700000000001,0.040999999999999995,198.0,0.22,4.8,0
1942,11.1,0.9912,0.03,105.0,0.25,1.4,1
1943,13.0,0.9891200000000001,0.032,71.0,0.39,1.0,1
1944,10.5,0.9946,0.057,313.0,0.31,5.8,0
1945,10.1,0.99266,0.052000000000000005,185.0,0.32,1.2,0
1946,12.6,0.9894200000000001,0.037000000000000005,95.0,0.24,3.2,1
1947,9.2,0.9960399999999999,0.047,151.0,0.24,7.2,0
1948,13.0,0.99031,0.035,88.0,0.26,8.15,1
1949,9.7,0.9975,0.048,149.0,0.25,14.3,0
1950,12.2,0.9928,0.039,163.0,0.39,6.2,1
1951,11.9,0.992,0.038,138.0,0.4,6.85,1
1952,11.7,0.98988,0.032,104.0,0.35,1.0,1
1953,9.0,1.0008,0.054000000000000006,197.0,0.34,18.35,0
1954,9.5,0.9936,0.043,134.0,0.26,1.9,0
1955,10.5,0.99384,0.042,101.0,0.29,1.4,1
1956,12.6,0.9914799999999999,0.037000000000000005,97.0,0.28,6.5,1
1957,9.1,0.9943,0.053,126.0,0.26,4.5,0
1958,9.0,0.99679,0.05,227.0,0.44,7.6,0
1959,11.4,0.9908,0.027000000000000003,75.0,0.33,1.0,1
1960,9.5,0.9935,0.055999999999999994,137.0,0.18,1.4,0
1961,11.6,0.9922,0.049,136.0,0.34,2.1,1
1962,11.94,0.99172,0.035,117.0,0.22,7.3,1
1963,9.0,0.9932,0.051,197.0,0.42,1.1,0
1964,9.0,0.99808,0.062,171.0,0.3,12.8,1
1965,9.1,0.99572,0.045,208.0,0.38,7.9,0
1966,12.2,0.9906,0.024,105.0,0.27,2.6,1
1967,8.7,0.99841,0.042,160.0,0.68,12.9,0
1968,10.0,0.99224,0.046,113.0,0.45,1.7,0
1969,12.9,0.98956,0.048,142.0,0.29,2.1,1
1970,12.0,0.9917,0.034,80.0,0.33,4.6,1
1971,8.7,0.99825,0.055999999999999994,168.0,0.3,13.7,1
1972,11.3,0.9908899999999999,0.02,66.0,0.39,1.4,1
1973,9.0,0.99792,0.051,149.0,0.28,14.7,1
1974,9.4,0.99754,0.033,186.0,0.17,12.9,0
1975,9.1,0.99956,0.057,224.0,0.44,18.75,0
1976,9.1,0.9953,0.05,129.0,0.34,6.0,0
1977,10.5,0.9929,0.052000000000000005,127.0,0.29,1.6,1
1978,11.3,0.9908899999999999,0.026000000000000002,126.0,0.21,2.9,1
1979,8.8,0.9978,0.047,133.0,0.68,11.0,0
1980,10.8,0.9927,0.039,177.0,0.34,1.4,0
1981,11.1,0.99254,0.059000000000000004,104.0,0.32,6.65,0
1982,11.0,0.9937,0.048,149.0,0.41,10.8,1
1983,9.4,0.99711,0.126,199.0,0.38,8.7,0
1984,9.2,0.99345,0.044000000000000004,98.0,0.21,1.0,0
1985,9.4,0.9956,0.08,159.0,0.65,9.7,0
1986,9.0,0.9994,0.04,173.0,0.42,14.4,1
1987,10.4,0.9981,0.051,195.0,0.44,10.7,0
1988,11.1,0.9948,0.037000000000000005,76.0,0.37,9.1,0
1989,9.2,0.9999,0.05,163.0,0.58,16.75,0
1990,11.7,0.98993,0.035,86.0,0.34,1.0,0
1991,11.5,0.99355,0.039,117.0,0.28,10.6,1
1992,13.7,0.9907,0.039,116.0,0.13,4.5,1
1993,9.0,0.9979,0.057999999999999996,192.0,0.39,14.2,1
1994,12.9,0.98892,0.03,142.0,0.31,2.0,1
1995,13.5,0.9901200000000001,0.027999999999999997,75.0,0.33,5.4,1
1996,11.0,0.99326,0.044000000000000004,127.0,0.38,9.1,1
1997,13.2,0.98964,0.027000000000000003,100.0,0.31,2.7,1
1998,12.7,0.9889,0.021,121.0,0.32,1.4,1
1999,11.4,0.9925,0.024,99.0,0.25,5.0,0
2000,9.2,0.99587,0.048,207.0,0.26,7.2,0
2001,11.4,0.9913,0.034,80.0,0.36,1.2,1
2002,8.8,0.99924,0.038,133.0,0.36,16.3,0
2003,9.7,0.9921200000000001,0.127,178.0,0.5,1.0,0
2004,10.5,0.9933,0.047,132.0,0.32,1.5,0
2005,11.0,0.9938,0.036000000000000004,161.0,0.36,7.0,0
2006,9.0,0.9982,0.047,179.0,0.52,13.2,0
2007,9.4,0.99754,0.033,186.0,0.17,12.9,0
2008,10.8,0.9904,0.03,131.0,0.06,1.0,0
2009,9.4,0.9962799999999999,0.05,140.0,0.52,10.1,0
2010,11.2,0.99185,0.032,148.0,0.37,1.2,0
2011,12.5,0.99092,0.028999999999999998,87.0,0.35,6.5,1
2012,11.0,0.99216,0.039,147.0,0.35,4.6,1
2013,12.4,0.992,0.03,114.0,0.37,4.5,1
2014,10.1,0.9913799999999999,0.068,143.0,0.34,1.0,0
2015,9.4,0.9955200000000001,0.065,178.0,0.43,6.2,0
2016,12.8,0.9905,0.08,123.0,0.43,1.7,0
2017,9.1,0.99976,0.083,157.0,0.25,20.2,0
2018,9.2,0.9963,0.086,133.0,0.26,4.5,0
2019,9.5,0.9940200000000001,0.053,71.0,0.33,2.6,0
2020,10.8,0.9914,0.047,114.0,0.49,1.4,1
2021,12.7,0.98916,0.028999999999999998,102.0,0.32,1.6,1
2022,12.8,0.9916200000000001,0.025,124.0,0.29,7.6,1
2023,13.3,0.98916,0.040999999999999995,86.0,0.4,2.65,1
2024,8.8,0.9999,0.05,144.0,0.42,18.05,0
2025,10.8,0.9965,0.039,159.0,0.66,9.1,0
2026,10.0,0.9937799999999999,0.049,134.0,0.2,2.2,0
2027,12.2,0.99156,0.037000000000000005,86.0,0.22,5.5,0
2028,11.8,0.99065,0.040999999999999995,82.0,0.3,2.5,1
2029,11.8,0.98966,0.031,111.0,0.4,1.85,1
2030,9.7,0.99898,0.054000000000000006,174.0,0.23,14.8,0
2031,9.2,0.9980399999999999,0.057,167.0,0.44,15.8,0
2032,11.2,0.99174,0.037000000000000005,138.0,0.24,4.8,1
2033,9.5,0.997,0.042,124.0,0.36,11.6,1
2034,10.8,0.99519,0.045,130.0,0.37,11.8,0
2035,9.0,0.99971,0.05,154.0,0.28,17.55,1
2036,10.4,0.9922,0.04,192.0,0.53,1.7,1
2037,9.2,0.9991,0.168,190.0,0.4,12.4,0
2038,12.7,0.9898,0.043,87.0,0.36,1.4,1
2039,9.6,0.9944,0.034,132.0,0.31,4.8,1
2040,11.1,0.9938,0.08,172.0,0.27,4.6,1
2041,8.7,1.0001,0.042,146.0,0.27,18.15,0
2042,12.7,0.9898,0.03,136.0,0.31,2.7,1
2043,9.4,0.9993,0.048,168.0,0.27,18.2,0
2044,9.1,0.9954,0.042,176.0,0.3,1.4,0
2045,12.3,0.9938,0.03,197.0,0.49,9.6,1
2046,9.6,0.9966,0.062,126.0,0.34,9.3,0
2047,10.9,0.99469,0.039,115.0,0.28,10.2,1
2048,9.9,0.9946,0.055,110.0,0.49,1.8,0
2049,9.9,0.9940000000000001,0.057999999999999996,167.0,0.38,2.1,0
2050,8.9,0.99685,0.053,178.0,0.44,9.0,0
2051,11.9,0.9900200000000001,0.040999999999999995,90.0,0.36,1.8,1
2052,12.5,0.99144,0.035,93.0,0.32,3.6,1
2053,10.6,0.9921200000000001,0.048,177.0,0.25,1.7,0
2054,11.8,0.99161,0.027999999999999997,104.0,0.52,6.2,1
2055,8.8,0.9985,0.049,217.0,0.31,13.0,0
2056,10.3,0.99334,0.033,120.0,0.24,5.6,1
2057,9.1,1.00118,0.07,207.0,0.41,19.35,0
2058,9.5,0.995,0.04,141.0,0.24,6.6,0
2059,10.1,0.9937,0.049,94.0,0.37,1.2,0
2060,10.9,0.993,0.032,41.0,0.46,6.1,0
2061,13.3,0.9917600000000001,0.031,118.0,0.32,7.9,1
2062,9.6,0.9951399999999999,0.05,180.0,0.26,7.9,0
2063,10.1,0.9966,0.054000000000000006,224.0,0.26,7.1,0
2064,10.0,0.99316,0.052000000000000005,210.0,0.33,2.5,0
2065,9.2,0.9988,0.078,238.0,0.63,13.4,0
2066,11.4,0.9912799999999999,0.043,80.0,0.37,1.0,0
2067,9.1,0.99561,0.063,133.0,0.33,10.1,0
2068,11.3,0.9918,0.044000000000000004,143.0,0.29,1.2,1
2069,9.2,0.9982,0.06,196.0,0.48,13.3,0
2070,11.4,0.9914,0.047,132.0,0.25,1.6,0
2071,9.4,0.9974,0.065,119.0,0.39,12.4,0
2072,9.7,0.99516,0.049,164.0,0.35,1.6,0
2073,11.4,0.9911,0.04,89.0,0.39,1.45,1
2074,8.8,1.0001,0.05,138.0,0.25,17.1,0
2075,8.9,0.9994,0.064,162.0,0.27,12.6,0
2076,11.3,0.9910700000000001,0.038,133.0,0.33,4.2,1
2077,9.7,0.9996,0.036000000000000004,219.0,0.13,17.2,0
2078,9.4,0.9962200000000001,0.036000000000000004,155.0,0.14,8.9,0
2079,9.4,0.9967600000000001,0.051,146.0,0.22,12.3,0
2080,8.6,0.9977,0.040999999999999995,160.0,0.69,10.2,0
2081,10.5,0.9922,0.04,64.0,0.13,1.4,0
2082,9.4,0.9967600000000001,0.051,146.0,0.22,12.3,0
2083,9.3,0.9958,0.212,150.0,0.3,8.1,0
2084,9.4,0.9928,0.036000000000000004,114.0,0.3,1.0,0
2085,9.733333333,0.9939100000000001,0.069,182.0,0.47,6.3,0
2086,12.7,0.9895200000000001,0.042,120.0,0.27,2.3,1
2087,10.1,0.9977299999999999,0.059000000000000004,124.0,0.24,17.8,0
2088,9.1,0.9996,0.040999999999999995,182.0,0.42,14.2,1
2089,9.1,1.0,0.066,195.0,0.42,19.8,0
2090,9.2,0.99626,0.055,151.0,0.24,8.5,0
2091,9.3,0.99534,0.045,139.0,0.3,1.6,0
2092,9.9,0.9926,0.027999999999999997,24.0,0.49,1.0,0
2093,11.3,0.9915,0.052000000000000005,188.0,0.25,3.1,0
2094,9.5,0.99684,0.033,124.0,0.42,15.1,0
2095,9.9,0.9945,0.038,157.0,0.74,5.0,0
2096,10.8,0.9946799999999999,0.046,121.0,0.28,9.0,0
2097,11.1,0.9918,0.037000000000000005,120.0,0.59,1.4,1
2098,9.5,0.9934,0.057,173.0,0.33,2.9,1
2099,9.4,0.99855,0.042,166.0,0.49,13.6,0
2100,13.05,0.9882299999999999,0.024,97.0,0.32,1.2,1
2101,9.6,0.9954,0.34600000000000003,200.0,0.3,6.6,0
2102,9.1,0.9986,0.053,229.0,0.3,12.8,1
2103,13.4,0.9896,0.04,93.0,0.31,4.2,1
2104,9.2,0.99577,0.042,187.0,0.38,8.0,0
2105,11.3,0.9930399999999999,0.042,123.0,0.24,6.0,0
2106,11.8,0.9932,0.031,144.0,0.27,7.3,1
2107,10.4,0.9957799999999999,0.035,150.0,0.22,11.7,0
2108,9.5,0.9954200000000001,0.05,182.0,0.21,8.2,0
2109,10.7,0.9948,0.05,114.0,0.45,1.8,1
2110,9.2,0.996,0.042,117.0,0.13,7.8,0
2111,11.0,0.9928,0.038,124.0,0.36,1.6,0
2112,10.6,0.9936799999999999,0.036000000000000004,127.0,0.3,8.7,0
2113,9.5,0.9940000000000001,0.05,101.0,0.32,1.5,0
2114,10.5,0.9933,0.038,150.0,0.27,1.7,1
2115,12.8,0.9917600000000001,0.023,130.0,0.24,7.0,1
2116,10.4,0.9940000000000001,0.06,102.0,0.32,8.7,0
2117,11.0,0.9927,0.035,97.0,0.3,5.7,1
2118,9.6,0.99492,0.048,174.0,0.38,8.3,0
2119,10.8,0.9917799999999999,0.038,122.0,0.3,1.3,1
2120,10.7,0.9944,0.042,160.0,0.26,6.5,0
2121,10.2,0.99426,0.053,178.0,0.0,1.4,0
2122,10.6,0.9934,0.034,127.0,0.33,4.0,1
2123,13.1,0.9896299999999999,0.039,86.0,0.38,4.9,1
2124,9.0,0.99398,0.05,86.0,0.12,4.5,0
2125,13.0,0.9892799999999999,0.023,56.0,0.22,1.9,1
2126,9.4,0.9949,0.044000000000000004,109.0,0.25,4.5,0
2127,11.0,0.9940000000000001,0.03,132.0,0.49,9.3,1
2128,10.8,0.9941,0.044000000000000004,180.0,0.39,2.6,1
2129,9.2,0.9991,0.045,213.0,0.42,14.3,0
2130,11.0,0.9912,0.038,102.0,0.38,2.9,1
2131,10.7,0.99216,0.04,184.0,0.34,1.4,0
2132,11.4,0.9914,0.032,112.0,0.38,1.5,1
2133,9.0,0.9977600000000001,0.094,181.0,0.51,11.7,0
2134,9.2,0.9931200000000001,0.152,120.0,0.82,1.2,0
2135,10.1,0.993,0.024,91.0,0.31,1.0,0
2136,11.2,0.9907,0.043,150.0,0.44,1.2,1
2137,10.8,0.9938,0.04,84.0,0.56,1.0,0
2138,11.6,0.9938,0.043,73.0,0.48,6.6,0
2139,12.8,0.98944,0.040999999999999995,144.0,0.29,3.1,1
2140,11.63333333,0.9912,0.034,151.0,0.29,3.2,1
2141,9.7,0.9962200000000001,0.032,179.0,0.41,12.4,0
2142,9.3,0.9981,0.053,141.0,0.56,15.4,0
2143,10.5,0.9917299999999999,0.040999999999999995,76.0,0.32,3.7,1
2144,13.3,0.9894700000000001,0.044000000000000004,171.0,0.34,2.0,1
2145,9.7,1.0002,0.04,172.0,0.62,19.25,0
2146,9.2,0.99626,0.055,151.0,0.24,8.5,0
2147,10.9,0.99244,0.025,40.0,0.35,6.1,0
2148,12.6,0.9896,0.034,98.0,0.18,2.4,1
2149,11.8,0.99161,0.027999999999999997,104.0,0.52,6.2,1
2150,10.5,0.9972,0.045,153.0,0.32,16.4,0
2151,9.2,0.9996,0.046,158.0,0.49,18.05,0
2152,12.3,0.99226,0.04,135.0,0.31,7.7,0
2153,9.8,0.9953,0.052000000000000005,150.0,0.31,5.4,0
2154,12.8,0.9916200000000001,0.025,124.0,0.29,7.6,1
2155,8.7,0.9975,0.045,155.0,0.67,10.5,0
2156,9.6,0.9930399999999999,0.042,144.0,0.17,1.0,0
2157,8.8,0.9944,0.09,135.0,0.26,3.3,0
2158,10.0,0.9952,0.054000000000000006,180.0,0.26,2.0,0
2159,12.6,0.9909,0.039,124.0,0.24,4.6,1
2160,9.3,0.997,0.043,226.0,0.56,11.9,0
2161,10.0,0.99208,0.033,144.0,0.07,1.5,0
2162,9.3,0.9978,0.055999999999999994,197.0,0.47,13.6,0
2163,11.5,0.9915799999999999,0.047,95.0,0.38,1.4,1
2164,9.3,0.9961,0.053,202.0,0.25,8.0,0
2165,8.7,1.00055,0.057,247.0,0.49,19.3,0
2166,9.4,0.9983,0.042,204.0,0.48,14.2,0
2167,10.5,0.9931,0.05,154.0,0.22,7.1,0
2168,8.6,1.0003,0.044000000000000004,163.0,0.42,14.6,1
2169,12.8,0.9911,0.03,100.0,0.29,4.1,1
2170,11.4,0.99305,0.034,103.0,0.31,6.3,1
2171,11.0,0.9927,0.040999999999999995,164.0,0.49,1.4,0
2172,10.0,0.993,0.037000000000000005,141.0,0.32,2.2,1
2173,11.4,0.9908,0.046,133.0,0.23,2.0,1
